report_date_as_yyyy_mm_dd,cftc_contract_market_code,market_and_exchange_names,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,nonrept_positions_long_all,nonrept_positions_short_all,noncomm_net,comm_net,nonrept_net,rsi_noncomm_net,rsi_comm_net,rsi_nonrept_net,ci_noncomm_net,ci_comm_net,ci_nonrept_net,cot_signal
2011-08-02,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2811337,392835,319141,2113412,2069256,254237,372087,73694,44156,-117850,55.5278347422063,46.64782764964311,47.19921731216031,66.3873063390807,38.291015574116436,35.6289986071699,0
2011-08-09,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3386290,501568,481877,2535393,2309301,287660,533443,19691,226092,-245783,51.81869026152241,56.49630338332595,37.9816259765653,54.42987243898173,85.68968481823251,0.0,0
2011-08-16,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3229005,344568,529599,2592105,2353493,242520,296101,-185031,238612,-53581,40.71537315010467,57.08340401757904,52.87241837129797,9.099987378965386,87.83043123931084,54.806184308827646,0
2011-08-23,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3438382,446890,576947,2693361,2527637,252416,288083,-130057,165724,-35667,44.174574632335826,52.630339876255896,53.98146441770221,21.272421710836596,66.91469335751427,59.91434127758103,0
2011-08-30,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3569848,337825,661121,2795881,2553485,391070,310170,-323296,242396,80900,36.18257635522537,56.47658935255929,60.495997021271364,0.0,88.91627736137096,93.1532903328828,0
2011-09-06,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3762716,400409,672677,2901074,2729731,407540,306615,-272268,171343,100925,39.30529091602981,52.243118399167734,61.50419418479928,9.298206613046062,68.52710597904064,98.86339657935407,0
2011-09-13,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,4089537,448289,663485,3157952,2990015,414885,367626,-215196,167937,47259,42.68339265634404,52.04173355412933,57.28475428400582,19.697737220159112,67.54972968629836,83.56059698768728,0
2011-09-20,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2920552,222419,529735,2248494,2001063,415307,355422,-307316,247431,59885,38.91817664513274,56.277900716355006,58.01454804651521,2.9118394151539557,90.3611069661735,87.16088669894552,0
2011-09-27,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2976793,271244,558278,2313433,2087089,360627,299937,-287034,226344,60690,40.16957219370404,54.8927727046447,58.06374312760388,6.60757952893071,84.31004005922797,87.3904315443093,0
2011-10-04,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3143543,268305,563504,2461407,2250078,377600,293730,-295199,211329,83870,39.81592556448454,53.8759570058438,59.53407233291913,5.11977171762082,80.00137739465801,95.08087497259942,0
2011-10-11,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3011932,244950,544415,2380242,2129881,356585,307481,-299465,250361,49104,39.61966526202026,56.1498912470333,56.34331835856966,4.34243085748022,91.20189162199699,85.05341670800789,0
2011-10-18,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3003811,225605,594173,2388892,2077358,359727,302693,-368568,311534,57034,36.48260924435265,59.51835832504731,56.9106033400586,0.0,100.0,87.34064400013844,0
2011-10-25,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3004309,235710,618694,2396297,2063176,345861,295998,-382984,333121,49863,35.84497402514583,60.666618011307584,56.199432868906165,0.0,100.0,85.27233291415254,-1
2011-11-01,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2848461,243818,541626,2318838,1976387,248541,293184,-297808,342451,-44643,42.26561119585743,61.17915011747936,47.73361046819789,13.998113337781563,100.0,58.014236764078134,-1
2011-11-08,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2891815,238790,570000,2349417,2008871,266114,275450,-331210,340546,-9336,40.55166930294956,61.00435927496997,50.72030852712029,8.508715130439356,99.53526837336612,68.1977341163169,-1
2011-11-15,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2962579,266741,556884,2369188,2104666,287804,262183,-290143,264522,25621,43.580952528899175,54.332931434560464,53.55045125656759,15.257805489726895,80.9889391433325,78.28028196638093,0
2011-11-22,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3035521,231750,535165,2465413,2206756,296081,251323,-303415,258657,44758,42.82151797657934,53.84372182613975,55.07164747691123,13.076639900605114,79.55815122196364,83.79991231814668,0
2011-11-29,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3015865,207632,527102,2481632,2161869,278728,279021,-319470,319763,-293,41.870988758186606,58.078841081543686,50.84974874603453,10.43810663257089,94.46518050127588,70.80598082536314,0
2011-12-06,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3017064,235240,513531,2494999,2125228,229949,321429,-278291,369771,-91480,45.229161060243435,61.2152733302809,43.569079477204774,17.205603452526123,100.0,44.50517438305433,-1
2011-12-13,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3406086,259751,521421,2753824,2460834,283463,314783,-261670,292990,-31320,46.57085753980598,54.47608655217114,48.77964279591396,19.93715508429173,82.43938028607107,61.856951671146895,0
2011-12-20,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2561308,264668,449566,1956572,1813060,295486,254100,-184898,143512,41386,52.374192376945196,44.260329797709815,54.274688667351235,32.55412649840094,48.252194477099216,82.82733597148032,0
2011-12-27,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2610560,244844,501597,2037288,1823267,286889,244157,-256753,214021,42732,47.20603455331756,49.10833688610568,54.372281284802206,20.745231576283278,64.37834203195543,83.21555891412947,0
2012-01-03,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2671088,276017,523666,2036703,1874649,314940,229345,-247649,162054,85595,47.90741599098867,45.937089644111005,57.4842306696758,22.241413879128714,52.49294428155176,95.57841180474635,0
2012-01-10,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2592195,298308,448218,1999443,1880312,255520,224741,-149910,119131,30779,54.84344792101299,43.44175202593683,52.54827039760218,38.304173336269606,42.6760041533824,79.76798920128753,0
2012-01-17,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2624154,281816,488637,2022752,1850535,271128,236524,-206821,172217,34604,50.61727778511083,47.257676028545006,52.852492283303825,28.951226166098586,54.81732893599308,80.87122304648292,0
2012-01-24,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2683566,314258,511020,2015286,1868045,297587,248066,-196762,147241,49521,51.331143692894805,45.69558764716298,54.08870354951569,30.604356414815886,49.105055873971374,85.17369082917037,0
2012-01-31,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2730177,379103,484499,2045803,1891683,248653,297377,-105396,154120,-48724,57.36046662740903,46.22283962167871,45.60706547219995,45.619755391285196,47.367791629650604,56.83716556872065,0
2012-02-07,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2724897,374660,454588,2056003,1906295,230524,300304,-79928,149708,-69780,58.88932387710427,45.9149239147169,44.01406911020139,49.80525307239984,46.29099020823367,50.76404351788825,0
2012-02-14,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2756775,335508,505260,2119008,1919578,228731,258409,-169752,199430,-29678,51.83064621106071,49.96054807389948,47.75678928814849,35.04327161690896,58.42623959075689,62.33054904992097,0
2012-02-21,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2802676,353640,492064,2136102,1966738,228384,259324,-138424,169364,-30940,53.9058353857207,47.63999480696065,47.648835285406946,40.19182161510118,51.088272334111075,61.96655398779376,0
2012-02-28,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2827921,370112,466168,2157245,2024978,229630,265841,-96056,132267,-36211,56.62724467021569,44.870665036063414,47.16923349881906,47.154722736251856,42.03430535081468,60.446254485042175,0
2012-03-06,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2970409,386231,490981,2217596,2095673,280757,297930,-104750,121923,-17173,55.89793821306263,44.10085358039069,49.15967673087688,45.725921226922075,39.50972831021253,65.93733054904992,0
2012-03-13,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3318585,419953,495986,2389884,2387732,379716,305835,-76033,2152,73881,57.829878062902935,36.32902146524598,57.422133020453614,67.21387936357783,3.003158303012393,92.19977618053233,1
2012-03-20,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2694315,347648,535583,1937890,1874722,360925,236158,-187935,63168,124767,48.8497851673691,41.942257459536876,61.21564462574147,42.71039988788599,19.102324268273698,100.0,0
2012-03-27,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2732746,368550,533461,1940756,1920997,383033,237881,-164911,19759,145152,50.55120646219785,39.288518726005115,62.651235986066595,47.75202659204078,7.648792483397142,100.0,1
2012-04-03,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2753427,373721,563115,1964130,1915793,366166,225109,-189394,48337,141057,48.69627164613874,41.8950114419729,62.15353560794297,42.390918765519686,15.189141981155723,98.9525112870426,0
2012-04-10,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2775438,411521,553166,1931437,1960841,396099,225050,-141645,-29404,171049,52.36729152411752,37.21442783878439,64.3850847128593,52.846644681810815,0.0,100.0,1
2012-04-17,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2804377,417430,536676,1929128,2004493,409339,214728,-119246,-75365,194611,54.02905892666375,34.74310038038908,66.07732723773555,57.75141346857085,0.0,100.0,1
2012-04-24,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2819711,385332,530932,1963639,2019048,426073,225064,-145600,-55409,201009,51.741831494708386,36.708421779386605,66.5422113346564,51.980607780536836,4.483124258653535,100.0,1
2012-05-01,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2858768,426954,497789,1956908,2088538,418763,216298,-70835,-131630,202465,57.268535489825275,32.66229344811845,66.65420604523678,68.3520992909665,0.0,100.0,1
2012-05-08,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2867529,418535,529108,1982611,2078351,421534,215221,-110573,-95740,206313,53.745402476865955,36.22677070833859,66.96889518124074,59.65056341667433,7.1579434424741875,100.0,1
2012-05-15,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2967815,408713,481129,2034368,2197085,466030,230897,-72416,-162717,235133,56.51193599891432,32.743410716616665,69.30529792036936,68.00590350312474,0.0,100.0,1
2012-05-22,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3000650,344174,519091,2121988,2197861,488610,237820,-174917,-75873,250790,48.17606609165455,40.70477133879277,70.52506449593896,45.56098607771778,16.309099923378557,100.0,0
2012-05-29,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3040378,324205,543544,2158981,2212313,504694,232023,-219339,-53332,272671,45.07306102711082,42.603893633822985,72.18840983246946,35.833782227302386,20.54224696143387,100.0,0
2012-06-05,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3166379,318787,515182,2227943,2346507,555930,240971,-196395,-118564,314959,46.97284908623065,38.737249826015216,75.11162489668594,40.85789111803065,8.29183005063025,100.0,1
2012-06-12,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3420267,309900,514499,2507585,2589276,534051,247761,-204599,-81691,286290,46.35545592472918,41.9446950519372,69.75844520557965,39.061439351140194,15.216493141629483,94.88731002849795,0
2012-06-19,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2590421,284119,407885,1894980,1914502,376517,233229,-123766,-19522,143288,52.92125406855452,46.98452102871244,50.445730337049596,56.76165700997201,26.891685822027917,69.38502912212746,0
2012-06-26,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2741979,357516,435713,1951834,2044188,395559,225008,-78197,-92354,170551,56.17755167580512,42.34658205017867,53.110956833792606,66.74002251039025,13.214006700620484,74.24697989449693,0
2012-07-03,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2730453,330128,450827,1944513,2007752,407933,223995,-120699,-63239,183938,52.52819561133353,44.696756348662376,54.40765610096174,57.43324618221154,18.681735550848096,76.63435234029197,0
2012-07-10,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2795931,337532,468348,1995773,2057352,416173,223778,-130816,-61579,192395,51.66779555506993,44.83483163044861,55.24959888272301,55.21789970175922,18.993479665269454,78.14253257291232,0
2012-07-17,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2808514,321426,426280,2002221,2102255,431339,226451,-104854,-100034,204888,53.76088846741796,42.20596485394753,56.526765918009296,60.90286810400326,11.771720677273478,80.37047340844809,0
2012-07-24,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2860141,326532,433843,2058232,2150400,422910,223431,-107311,-92168,199479,53.52464630805522,42.942932280941825,55.78443300539938,60.36485225914101,13.24893706524842,79.40585866583919,0
2012-07-31,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2756499,344098,389127,1967138,2083153,395095,234051,-45029,-116015,161044,58.502631503455945,41.22657755021229,50.69036665529455,83.9274849444341,8.770526284160395,72.55154777063248,0
2012-08-07,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2831826,384863,390071,1998011,2157446,394578,229935,-5208,-159435,164643,61.35287757145102,38.230416617948016,51.14029367102154,100.0,0.6163519177896967,63.01634439608404,1
2012-08-14,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2922565,385616,403203,2095018,2223984,377895,231342,-17587,-128966,146553,59.973822492421306,41.4462646972602,48.7332864061144,96.72319046207276,6.338358798695933,58.56549199264835,0
2012-08-21,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2998239,365785,407216,2169807,2278772,390107,239711,-41431,-108965,150396,57.302075898223436,43.52479730717474,49.27943991107181,90.41151370124095,10.094499782154715,59.511021334074734,0
2012-08-28,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3056383,389887,408716,2208379,2350245,390519,229824,-18829,-141866,160695,59.15936070873597,40.94969225229497,50.79237740914641,96.3944242090551,3.9157689938552607,62.044980919646,0
2012-09-04,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3099775,407084,429935,2251555,2371695,369647,226656,-22851,-120140,142991,58.6702920024531,43.33386198092269,48.134386951900765,95.32977214010418,7.995860939589249,57.68909971730075,0
2012-09-11,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3193602,436041,399560,2310824,2498201,376428,225532,36481,-187377,150896,63.46817229828239,38.194292831842226,49.407469129743255,100.0,0.0,59.6340410246064,1
2012-09-18,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3584406,452811,402604,2686934,2813118,340125,264148,50207,-126184,75977,64.49504297574083,44.630739057416896,39.50936982711491,100.0,10.983257590442754,41.201016634722556,0
2012-09-25,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2831321,461514,329114,2031542,2235327,282391,211006,132400,-203785,71385,69.94333804300138,39.07360018701554,38.99372752095505,100.0,0.0,40.07120379687973,1
2012-10-02,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2926111,489300,367679,2127130,2297199,262170,213722,121621,-170069,48448,68.45967665217377,42.427759692336274,36.43575634136341,97.90854974155194,5.878414662212583,34.427798513430055,0
2012-10-09,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2902097,452432,359959,2147598,2292933,255439,202577,92473,-145335,52862,64.47671335908262,44.82739201577801,37.288325637769155,92.2529608990578,10.190809615800376,35.51381634144361,0
2012-10-16,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2927011,465125,329991,2141532,2326845,264087,213908,135134,-185313,50179,67.46063546334123,41.795117506877624,36.96378708748577,100.0,3.2206096701978533,34.85369268205069,0
2012-10-23,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2989251,458269,387584,2230938,2328997,239097,211723,70685,-98059,27374,59.3498354077293,49.77971741324356,34.23623242736382,86.17994441871237,18.433422368521992,29.24276459690138,0
2012-10-30,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3015873,454062,400620,2252144,2351796,259001,212791,53442,-99652,46210,57.362714509366626,49.645814047799185,38.28682167005411,82.48245930043059,18.15568139815467,33.87716237861032,0
2012-11-06,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2996323,432116,360487,2238535,2362214,265043,212993,71629,-123679,52050,58.92484359849209,47.567469392801755,39.53041211568958,86.03069924593713,13.966552524949613,35.314032364020186,0
2012-11-13,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3075902,456518,361925,2253855,2448254,306831,207025,94593,-194399,99806,60.87407391385548,41.994861645204615,48.64401865835633,91.0821286218335,1.6364574688434959,47.06388904608072,0
2012-11-20,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3123365,392852,406486,2277793,2433273,389395,220281,-13634,-155480,169114,49.05814610324422,45.760739996280265,58.4349075771968,67.27525494716281,8.42201982020936,64.11638646881819,0
2012-11-27,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3117207,425812,408978,2253522,2419395,371388,222349,16834,-165873,149039,51.889341066079666,44.92200855427755,55.15491984516537,71.38537824272842,6.609991003493993,59.1771458939718,0
2012-12-04,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3156565,441953,352628,2259481,2512565,380796,217037,89325,-253084,163759,57.88644725453291,38.53874879053792,57.058260106337265,88.45550952107337,0.0,60.70063081725533,1
2012-12-11,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3226043,500530,367112,2294872,2564091,347416,211615,133418,-269219,135801,61.06555104609014,37.477692124936155,52.50053302074386,99.56211867196411,0.0,53.43388634892745,1
2012-12-18,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3395668,496608,368506,2519082,2698765,277400,225819,128102,-179683,51581,60.472839759886625,46.31128499139808,41.695762805147254,98.20560518720957,18.52826752752256,31.543721847798118,0
2012-12-24,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2763921,400228,321154,2025586,2220631,295980,180009,79074,-195045,115971,55.155665048110514,45.13305026177139,50.14385074067726,85.35462651162669,15.827196900025392,48.27974289063495,0
2012-12-31,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2765033,430146,353491,2022743,2205438,275734,169694,76655,-182695,106040,54.89917956117294,46.31554020514822,48.96541213276976,83.5025516753039,18.462431371879596,45.69851249808312,0
2013-01-08,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2799680,424728,338385,2092120,2218086,239266,199643,86343,-125966,39623,55.78595942089152,51.48758618502912,41.87718371776675,86.23562302347429,30.567226218342512,28.435640785051685,0
